date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,vol
2010-09-16,20.94,23.16,20.84,22.15,2684500,20.94,23.16,20.84,22.15,2684500,0.0,1.0,1
2010-09-17,20.23,21.32,19.8,21.02,1198500,20.23,21.32,19.8,21.02,1198500,0.0,1.0,1
2010-09-20,21.055,21.35,20.16,20.67,947500,21.055,21.35,20.16,20.67,947500,0.0,1.0,0
2010-09-21,20.77,21.55,20.67,20.89,796000,20.77,21.55,20.67,20.89,796000,0.0,1.0,0
2010-09-22,19.87,20.95,19.8,20.87,962900,19.87,20.95,19.8,20.87,962900,0.0,1.0,1
2010-09-23,19.56,20.14,19.5,19.89,668100,19.56,20.14,19.5,19.89,668100,0.0,1.0,0
2010-09-24,20.1,20.19,19.65,19.95,578900,20.1,20.19,19.65,19.95,578900,0.0,1.0,0
2010-09-27,20.53,20.81,20.05,20.4,418600,20.53,20.81,20.05,20.4,418600,0.0,1.0,0
2010-09-28,21.4,21.49,20.76,21.04,1214500,21.4,21.49,20.76,21.04,1214500,0.0,1.0,0
2010-09-29,21.98,22.03,21.13,21.19,1969300,21.98,22.03,21.13,21.19,1969300,0.0,1.0,1
2010-09-30,20.405,22.1499,20.19,22.0,2195800,20.405,22.1499,20.19,22.0,2195800,0.0,1.0,1
2010-10-01,20.6,20.75,20.31,20.69,597700,20.6,20.75,20.31,20.69,597700,0.0,1.0,0
2010-10-04,20.99,21.17,20.3,20.43,643600,20.99,21.17,20.3,20.43,643600,0.0,1.0,0
2010-10-05,21.12,21.28,21.01,21.15,332000,21.12,21.28,21.01,21.15,332000,0.0,1.0,0
2010-10-06,20.46,21.258,20.32,21.06,313400,20.46,21.258,20.32,21.06,313400,0.0,1.0,0
2010-10-07,20.43,20.64,20.34,20.57,141000,20.43,20.64,20.34,20.57,141000,0.0,1.0,0
2010-10-08,20.43,20.79,20.39,20.43,267800,20.43,20.79,20.39,20.43,267800,0.0,1.0,0
2010-10-11,20.24,20.699,20.07,20.44,171200,20.24,20.699,20.07,20.44,171200,0.0,1.0,0
2010-10-12,20.24,20.2829,20.03,20.2,244000,20.24,20.2829,20.03,20.2,244000,0.0,1.0,0
2010-10-13,20.54,20.85,20.36,20.64,318200,20.54,20.85,20.36,20.64,318200,0.0,1.0,0
2010-10-14,20.75,21.0299,20.4,21.0,294800,20.75,21.0299,20.4,21.0,294800,0.0,1.0,0
2010-10-15,20.54,20.9,20.25,20.89,284700,20.54,20.9,20.25,20.89,284700,0.0,1.0,0
2010-10-18,20.23,20.6399,20.22,20.52,162800,20.23,20.6399,20.22,20.52,162800,0.0,1.0,0
2010-10-19,20.05,20.4061,20.0,20.2,245200,20.05,20.4061,20.0,20.2,245200,0.0,1.0,0
2010-10-20,20.65,20.69,20.04,20.16,312500,20.65,20.69,20.04,20.16,312500,0.0,1.0,0
2010-10-21,20.75,20.95,20.45,20.61,417100,20.75,20.95,20.45,20.61,417100,0.0,1.0,0
2010-10-22,20.72,20.93,20.55,20.68,161100,20.72,20.93,20.55,20.68,161100,0.0,1.0,0
2010-10-25,20.85,20.98,20.73,20.94,118500,20.85,20.98,20.73,20.94,118500,0.0,1.0,0
2010-10-26,21.36,21.87,20.51,20.8,660900,21.36,21.87,20.51,20.8,660900,0.0,1.0,0
2010-10-27,21.0,21.38,20.65,21.25,356500,21.0,21.38,20.65,21.25,356500,0.0,1.0,0
2010-10-28,21.19,21.5,20.96,21.39,224200,21.19,21.5,20.96,21.39,224200,0.0,1.0,0
2010-10-29,21.84,21.85,21.052,21.14,280600,21.84,21.85,21.052,21.14,280600,0.0,1.0,1
2010-11-01,21.41,22.75,21.31,21.94,455800,21.41,22.75,21.31,21.94,455800,0.0,1.0,0
2010-11-02,21.25,21.8792,21.05,21.68,322500,21.25,21.8792,21.05,21.68,322500,0.0,1.0,0
2010-11-03,21.77,22.5,21.16,21.28,372600,21.77,22.5,21.16,21.28,372600,0.0,1.0,0
2010-11-04,24.9,25.33,22.151,22.6,1874000,24.9,25.33,22.151,22.6,1874000,0.0,1.0,1
2010-11-05,24.44,24.97,23.72,24.87,1011000,24.44,24.97,23.72,24.87,1011000,0.0,1.0,0
2010-11-08,24.98,25.0,24.03,24.5,509500,24.98,25.0,24.03,24.5,509500,0.0,1.0,0
2010-11-09,24.63,25.69,24.0501,25.0,956400,24.63,25.69,24.0501,25.0,956400,0.0,1.0,0
2010-11-10,29.36,29.97,24.05,24.48,3060500,29.36,29.97,24.05,24.48,3060500,0.0,1.0,1
2010-11-11,28.035,29.1,27.33,28.6,1945300,28.035,29.1,27.33,28.6,1945300,0.0,1.0,0
2010-11-12,29.84,30.5,28.07,28.25,2729100,29.84,30.5,28.07,28.25,2729100,0.0,1.0,1
2010-11-15,30.8,32.9395,30.22,30.22,2622900,30.8,32.9395,30.22,30.22,2622900,0.0,1.0,0
2010-11-16,29.67,31.4,28.42,31.0,1347600,29.67,31.4,28.42,31.0,1347600,0.0,1.0,1
2010-11-17,29.49,30.75,28.61,30.2,750000,29.49,30.75,28.61,30.2,750000,0.0,1.0,0
2010-11-18,29.89,30.74,28.9201,30.67,956100,29.89,30.74,28.9201,30.67,956100,0.0,1.0,0
2010-11-19,30.99,31.37,29.7,30.16,1150500,30.99,31.37,29.7,30.16,1150500,0.0,1.0,0
2010-11-22,33.4,33.45,31.5,31.57,1529700,33.4,33.45,31.5,31.57,1529700,0.0,1.0,1
2010-11-23,34.57,35.68,32.1901,33.29,1577800,34.57,35.68,32.1901,33.29,1577800,0.0,1.0,1
2010-11-24,35.47,35.97,34.334,35.27,1425000,35.47,35.97,34.334,35.27,1425000,0.0,1.0,0
2010-11-26,35.32,36.0,34.75,35.6,350600,35.32,36.0,34.75,35.6,350600,0.0,1.0,0
2010-11-29,34.33,35.95,33.33,35.4122,1145600,34.33,35.95,33.33,35.4122,1145600,0.0,1.0,1
2010-11-30,35.33,35.33,33.41,33.74,2222600,35.33,35.33,33.41,33.74,2222600,0.0,1.0,1
2010-12-01,34.35,36.42,33.45,35.87,1299200,34.35,36.42,33.45,35.87,1299200,0.0,1.0,1
2010-12-02,32.35,34.2975,31.2,34.01,2007000,32.35,34.2975,31.2,34.01,2007000,0.0,1.0,1
2010-12-03,31.49,32.25,30.87,32.01,1160100,31.49,32.25,30.87,32.01,1160100,0.0,1.0,0
2010-12-06,30.31,31.45,29.56,31.35,1274400,30.31,31.45,29.56,31.35,1274400,0.0,1.0,1
2010-12-07,31.56,32.4,30.05,30.49,1311300,31.56,32.4,30.05,30.49,1311300,0.0,1.0,1
2010-12-08,32.37,32.49,31.52,32.48,660000,32.37,32.49,31.52,32.48,660000,0.0,1.0,0
2010-12-09,32.05,32.72,31.65,32.51,406000,32.05,32.72,31.65,32.51,406000,0.0,1.0,0
2010-12-10,31.52,32.92,31.1301,32.05,429400,31.52,32.92,31.1301,32.05,429400,0.0,1.0,0
2010-12-13,30.55,31.77,30.4,31.64,410400,30.55,31.77,30.4,31.64,410400,0.0,1.0,1
2010-12-14,28.53,30.3899,27.761,30.29,1765700,28.53,30.3899,27.761,30.29,1765700,0.0,1.0,1
2010-12-15,29.6,29.97,28.53,28.67,742900,29.6,29.97,28.53,28.67,742900,0.0,1.0,1
2010-12-16,30.81,30.91,29.6501,30.0,790100,30.81,30.91,29.6501,30.0,790100,0.0,1.0,0
2010-12-17,31.36,31.54,30.71,31.34,813000,31.36,31.54,30.71,31.34,813000,0.0,1.0,0
2010-12-20,31.7,32.19,31.26,31.64,523400,31.7,32.19,31.26,31.64,523400,0.0,1.0,0
2010-12-21,32.26,32.69,31.7101,31.8,777700,32.26,32.69,31.7101,31.8,777700,0.0,1.0,0
2010-12-22,32.63,32.86,31.7,32.25,833300,32.63,32.86,31.7,32.25,833300,0.0,1.0,0
2010-12-23,30.09,32.48,29.92,31.26,1552600,30.09,32.48,29.92,31.26,1552600,0.0,1.0,1
2010-12-27,25.549,28.58,25.06,28.02,9301900,25.549,28.58,25.06,28.02,9301900,0.0,1.0,1
2010-12-28,26.41,26.75,25.0,25.85,4056300,26.41,26.75,25.0,25.85,4056300,0.0,1.0,0
2010-12-29,27.73,28.01,26.5,27.03,3319200,27.73,28.01,26.5,27.03,3319200,0.0,1.0,0
2010-12-30,26.5,27.9,26.38,27.7,2041100,26.5,27.9,26.38,27.7,2041100,0.0,1.0,1
2010-12-31,26.63,27.25,26.5,26.57,1417900,26.63,27.25,26.5,26.57,1417900,0.0,1.0,0
2011-01-03,26.62,26.9999,25.9,26.84,1283000,26.62,26.9999,25.9,26.84,1283000,0.0,1.0,0
2011-01-04,26.67,26.95,26.02,26.66,1187400,26.67,26.95,26.02,26.66,1187400,0.0,1.0,0
2011-01-05,26.83,26.9,26.19,26.48,1446700,26.83,26.9,26.19,26.48,1446700,0.0,1.0,0
2011-01-06,27.88,28.0,26.81,26.83,2061200,27.88,28.0,26.81,26.83,2061200,0.0,1.0,1
2011-01-07,28.24,28.58,27.9,28.0,2247900,28.24,28.58,27.9,28.0,2247900,0.0,1.0,0
2011-01-10,28.45,28.68,28.05,28.17,1342700,28.45,28.68,28.05,28.17,1342700,0.0,1.0,0
2011-01-11,26.96,28.71,26.92,28.59,1710200,26.96,28.71,26.92,28.59,1710200,0.0,1.0,1
2011-01-12,26.96,27.399,26.52,27.01,964400,26.96,27.399,26.52,27.01,964400,0.0,1.0,0
2011-01-13,26.22,26.97,26.16,26.96,723600,26.22,26.97,26.16,26.96,723600,0.0,1.0,0
2011-01-14,25.75,26.58,25.61,26.15,1192000,25.75,26.58,25.61,26.15,1192000,0.0,1.0,0
2011-01-18,25.64,25.64,24.75,25.48,1621700,25.64,25.64,24.75,25.48,1621700,0.0,1.0,0
2011-01-19,24.03,25.47,23.75,25.27,2371500,24.03,25.47,23.75,25.27,2371500,0.0,1.0,1
2011-01-20,22.62,24.45,22.37,24.03,2279900,22.62,24.45,22.37,24.03,2279900,0.0,1.0,1
2011-01-21,23.04,23.59,22.71,23.12,1217000,23.04,23.59,22.71,23.12,1217000,0.0,1.0,0
2011-01-24,24.49,24.81,23.23,23.53,1645100,24.49,24.81,23.23,23.53,1645100,0.0,1.0,1
2011-01-25,24.68,24.89,24.02,24.65,1271500,24.68,24.89,24.02,24.65,1271500,0.0,1.0,0
2011-01-26,24.75,24.88,24.1,24.71,1079900,24.75,24.88,24.1,24.71,1079900,0.0,1.0,0
2011-01-27,24.92,25.08,24.53,24.74,895700,24.92,25.08,24.53,24.74,895700,0.0,1.0,0
2011-01-28,24.01,24.88,23.75,24.88,1048400,24.01,24.88,23.75,24.88,1048400,0.0,1.0,1
2011-01-31,24.1,24.12,23.5,24.05,830300,24.1,24.12,23.5,24.05,830300,0.0,1.0,0
2011-02-01,23.91,24.73,23.54,24.31,707800,23.91,24.73,23.54,24.31,707800,0.0,1.0,0
2011-02-02,23.94,24.18,23.669,24.16,569500,23.94,24.18,23.669,24.16,569500,0.0,1.0,0
2011-02-03,23.63,23.9,23.15,23.82,512000,23.63,23.9,23.15,23.82,512000,0.0,1.0,0
2011-02-04,23.46,23.67,23.22,23.44,544000,23.46,23.67,23.22,23.44,544000,0.0,1.0,0
2011-02-07,23.07,23.26,22.88,23.26,895100,23.07,23.26,22.88,23.26,895100,0.0,1.0,0
2011-02-08,24.49,25.25,23.0,23.78,3504900,24.49,25.25,23.0,23.78,3504900,0.0,1.0,0
2011-02-09,23.21,24.18,22.79,24.13,2635600,23.21,24.18,22.79,24.13,2635600,0.0,1.0,1
2011-02-10,23.215,23.64,22.81,23.26,836100,23.215,23.64,22.81,23.26,836100,0.0,1.0,0
2011-02-11,23.25,23.75,22.94,23.25,634500,23.25,23.75,22.94,23.25,634500,0.0,1.0,0
2011-02-14,23.08,24.14,23.05,23.64,1283100,23.08,24.14,23.05,23.64,1283100,0.0,1.0,0
2011-02-15,22.84,23.17,22.56,23.01,953700,22.84,23.17,22.56,23.01,953700,0.0,1.0,0
2011-02-16,24.73,24.97,23.0701,23.1,4115100,24.73,24.97,23.0701,23.1,4115100,0.0,1.0,1
2011-02-17,23.6,25.49,23.55,24.63,2618400,23.6,25.49,23.55,24.63,2618400,0.0,1.0,1
2011-02-18,23.18,23.49,22.96,23.33,2370700,23.18,23.49,22.96,23.33,2370700,0.0,1.0,0
2011-02-22,21.87,23.0,21.78,22.88,2064600,21.87,23.0,21.78,22.88,2064600,0.0,1.0,1
2011-02-23,21.83,22.5,21.11,22.18,1605600,21.83,22.5,21.11,22.18,1605600,0.0,1.0,0
2011-02-24,22.53,22.58,21.5,21.78,1055300,22.53,22.58,21.5,21.78,1055300,0.0,1.0,1
2011-02-25,23.61,23.85,22.69,22.81,1346300,23.61,23.85,22.69,22.81,1346300,0.0,1.0,1
2011-02-28,23.89,24.1,23.5,23.74,1051200,23.89,24.1,23.5,23.74,1051200,0.0,1.0,0
2011-03-01,23.94,24.32,23.7,24.05,1106400,23.94,24.32,23.7,24.05,1106400,0.0,1.0,0
2011-03-02,24.02,24.28,23.725,23.82,663300,24.02,24.28,23.725,23.82,663300,0.0,1.0,0
2011-03-03,24.36,24.79,24.06,24.48,640200,24.36,24.79,24.06,24.48,640200,0.0,1.0,0
2011-03-04,24.95,24.99,23.78,24.48,1580100,24.95,24.99,23.78,24.48,1580100,0.0,1.0,0
2011-03-07,24.94,25.4,24.7,24.93,2033600,24.94,25.4,24.7,24.93,2033600,0.0,1.0,0
2011-03-08,24.66,24.96,24.0,24.6,1399900,24.66,24.96,24.0,24.6,1399900,0.0,1.0,0
2011-03-09,24.72,24.99,24.27,24.66,924800,24.72,24.99,24.27,24.66,924800,0.0,1.0,0
2011-03-10,24.01,24.49,23.73,24.44,1017000,24.01,24.49,23.73,24.44,1017000,0.0,1.0,0
2011-03-11,24.07,24.25,23.53,23.85,930800,24.07,24.25,23.53,23.85,930800,0.0,1.0,0
2011-03-14,23.25,24.0,23.2,23.82,1166000,23.25,24.0,23.2,23.82,1166000,0.0,1.0,0
2011-03-15,22.95,22.96,21.8,22.2,1318800,22.95,22.96,21.8,22.2,1318800,0.0,1.0,1
2011-03-16,22.82,23.25,22.69,22.86,1169700,22.82,23.25,22.69,22.86,1169700,0.0,1.0,0
2011-03-17,22.81,23.43,22.64,23.24,922600,22.81,23.43,22.64,23.24,922600,0.0,1.0,0
2011-03-18,22.96,23.19,22.51,23.19,687900,22.96,23.19,22.51,23.19,687900,0.0,1.0,0
2011-03-21,22.73,23.05,22.54,23.05,411700,22.73,23.05,22.54,23.05,411700,0.0,1.0,0
2011-03-22,22.19,22.86,22.0,22.73,582900,22.19,22.86,22.0,22.73,582900,0.0,1.0,0
2011-03-23,22.21,22.27,21.77,22.11,422800,22.21,22.27,21.77,22.11,422800,0.0,1.0,0
2011-03-24,22.33,22.38,21.98,22.14,462200,22.33,22.38,21.98,22.14,462200,0.0,1.0,0
2011-03-25,22.75,23.0,22.4,22.43,568000,22.75,23.0,22.4,22.43,568000,0.0,1.0,0
2011-03-28,23.25,23.5388,22.55,22.7,1058100,23.25,23.5388,22.55,22.7,1058100,0.0,1.0,0
2011-03-29,23.92,24.0,23.21,23.3,755400,23.92,24.0,23.21,23.3,755400,0.0,1.0,0
2011-03-30,23.71,24.49,23.01,24.11,1223300,23.71,24.49,23.01,24.11,1223300,0.0,1.0,0
2011-03-31,27.75,28.71,26.5,26.55,11517800,27.75,28.71,26.5,26.55,11517800,0.0,1.0,1
2011-04-01,26.66,28.18,26.57,27.45,2864800,26.66,28.18,26.57,27.45,2864800,0.0,1.0,0
2011-04-04,25.83,27.0,25.23,26.83,2609300,25.83,27.0,25.23,26.83,2609300,0.0,1.0,1
2011-04-05,26.7,27.0,25.69,25.9,3180900,26.7,27.0,25.69,25.9,3180900,0.0,1.0,1
2011-04-06,26.49,27.01,25.8,26.99,1288300,26.49,27.01,25.8,26.99,1288300,0.0,1.0,0
2011-04-07,27.24,27.94,26.4501,26.85,2810300,27.24,27.94,26.4501,26.85,2810300,0.0,1.0,0
2011-04-08,26.49,27.6004,26.36,27.58,1946400,26.49,27.6004,26.36,27.58,1946400,0.0,1.0,1
2011-04-11,25.27,26.53,25.02,26.47,1369400,25.27,26.53,25.02,26.47,1369400,0.0,1.0,1
2011-04-12,24.65,25.21,24.3,25.08,1357400,24.65,25.21,24.3,25.08,1357400,0.0,1.0,0
2011-04-13,24.93,25.69,24.81,25.13,1211500,24.93,25.69,24.81,25.13,1211500,0.0,1.0,0
2011-04-14,25.14,25.28,24.2,24.87,983400,25.14,25.28,24.2,24.87,983400,0.0,1.0,0
2011-04-15,25.58,26.18,25.41,25.65,943500,25.58,26.18,25.41,25.65,943500,0.0,1.0,0
2011-04-18,25.03,25.62,24.36,25.13,1033900,25.03,25.62,24.36,25.13,1033900,0.0,1.0,0
2011-04-19,25.16,25.26,24.65,25.26,548700,25.16,25.26,24.65,25.26,548700,0.0,1.0,0
2011-04-20,25.75,26.09,25.3,25.7,837200,25.75,26.09,25.3,25.7,837200,0.0,1.0,0
2011-04-21,26.74,26.98,25.5901,25.85,1386100,26.74,26.98,25.5901,25.85,1386100,0.0,1.0,1
2011-04-25,26.39,26.73,25.97,26.7,800900,26.39,26.73,25.97,26.7,800900,0.0,1.0,0
2011-04-26,26.93,27.25,26.31,26.66,1400000,26.93,27.25,26.31,26.66,1400000,0.0,1.0,0
2011-04-27,27.08,27.36,26.63,26.93,996900,27.08,27.36,26.63,26.93,996900,0.0,1.0,0
2011-04-28,27.66,27.69,26.72,27.07,1600000,27.66,27.69,26.72,27.07,1600000,0.0,1.0,0
2011-04-29,27.6,27.87,27.42,27.69,726000,27.6,27.87,27.42,27.69,726000,0.0,1.0,0
2011-05-02,27.45,27.8,27.06,27.6,784600,27.45,27.8,27.06,27.6,784600,0.0,1.0,0
2011-05-03,26.87,27.39,26.5,27.38,913900,26.87,27.39,26.5,27.38,913900,0.0,1.0,0
2011-05-04,26.69,27.0,25.75,26.78,1044500,26.69,27.0,25.75,26.78,1044500,0.0,1.0,0
2011-05-05,26.44,27.44,26.1701,27.2,1218500,26.44,27.44,26.1701,27.2,1218500,0.0,1.0,0
2011-05-06,27.12,27.7,26.62,26.9,981700,27.12,27.7,26.62,26.9,981700,0.0,1.0,0
2011-05-09,27.91,28.0,26.85,27.0,916400,27.91,28.0,26.85,27.0,916400,0.0,1.0,1
2011-05-10,28.33,28.95,27.91,28.24,1535300,28.33,28.95,27.91,28.24,1535300,0.0,1.0,0
2011-05-11,27.07,28.2985,26.92,28.2,962500,27.07,28.2985,26.92,28.2,962500,0.0,1.0,1
2011-05-12,27.67,27.74,26.65,27.07,628000,27.67,27.74,26.65,27.07,628000,0.0,1.0,0
2011-05-13,27.55,28.1891,27.3,28.0,661500,27.55,28.1891,27.3,28.0,661500,0.0,1.0,0
2011-05-16,26.6,27.99,26.55,27.99,755700,26.6,27.99,26.55,27.99,755700,0.0,1.0,1
2011-05-17,25.96,27.0,25.72,27.0,1234200,25.96,27.0,25.72,27.0,1234200,0.0,1.0,1
2011-05-18,26.35,26.47,25.52,26.1,729500,26.35,26.47,25.52,26.1,729500,0.0,1.0,0
2011-05-19,28.2,28.44,26.6,27.03,2655100,28.2,28.44,26.6,27.03,2655100,0.0,1.0,1
2011-05-20,27.97,28.28,27.35,28.26,842500,27.97,28.28,27.35,28.26,842500,0.0,1.0,0
2011-05-23,26.82,27.62,26.62,27.62,863600,26.82,27.62,26.62,27.62,863600,0.0,1.0,0
2011-05-24,26.72,27.5,26.6,27.02,613700,26.72,27.5,26.6,27.02,613700,0.0,1.0,0
2011-05-25,28.98,29.01,26.17,26.9,4693100,28.98,29.01,26.17,26.9,4693100,0.0,1.0,1
2011-05-26,29.48,29.76,28.1,28.82,3336900,29.48,29.76,28.1,28.82,3336900,0.0,1.0,0
2011-05-27,29.55,29.67,28.82,29.54,1687100,29.55,29.67,28.82,29.54,1687100,0.0,1.0,0
2011-05-31,30.14,30.28,29.55,29.69,3290500,30.14,30.28,29.55,29.69,3290500,0.0,1.0,0
2011-06-01,28.517,30.1,28.38,30.0,1529900,28.517,30.1,28.38,30.0,1529900,0.0,1.0,1
2011-06-02,28.76,29.32,28.51,28.52,986300,28.76,29.32,28.51,28.52,986300,0.0,1.0,0
2011-06-03,30.13,31.5,29.5,29.95,6209200,30.13,31.5,29.5,29.95,6209200,0.0,1.0,0
2011-06-06,28.7,30.13,28.26,29.1,2331100,28.7,30.13,28.26,29.1,2331100,0.0,1.0,0
2011-06-07,28.37,29.39,28.26,28.94,1222100,28.37,29.39,28.26,28.94,1222100,0.0,1.0,0
2011-06-08,27.12,28.6,27.02,28.44,1695900,27.12,28.6,27.02,28.44,1695900,0.0,1.0,1
2011-06-09,27.62,28.1,27.1,27.43,1603200,27.62,28.1,27.1,27.43,1603200,0.0,1.0,0
2011-06-10,27.86,28.2991,27.35,27.52,1566600,27.86,28.2991,27.35,27.52,1566600,0.0,1.0,0
2011-06-13,28.43,28.88,27.88,28.07,1713400,28.43,28.88,27.88,28.07,1713400,0.0,1.0,0
2011-06-14,28.6,29.7,28.52,28.54,1573400,28.6,29.7,28.52,28.54,1573400,0.0,1.0,0
2011-06-15,27.32,28.45,27.07,28.44,1345000,27.32,28.45,27.07,28.44,1345000,0.0,1.0,1
2011-06-16,26.5,28.0,25.74,27.67,1842200,26.5,28.0,25.74,27.67,1842200,0.0,1.0,1
2011-06-17,26.5,27.7,26.14,26.87,1714000,26.5,27.7,26.14,26.87,1714000,0.0,1.0,0
2011-06-20,26.01,26.46,25.5,26.29,1537800,26.01,26.46,25.5,26.29,1537800,0.0,1.0,0
2011-06-21,27.53,27.73,26.0,26.24,1496000,27.53,27.73,26.0,26.24,1496000,0.0,1.0,1
2011-06-22,27.21,28.25,27.1,27.37,1475600,27.21,28.25,27.1,27.37,1475600,0.0,1.0,0
2011-06-23,27.71,27.72,26.21,27.2,1170000,27.71,27.72,26.21,27.2,1170000,0.0,1.0,0
2011-06-24,27.565,27.97,27.26,27.64,3608500,27.565,27.97,27.26,27.64,3608500,0.0,1.0,0
2011-06-27,27.46,28.28,27.31,27.73,1809400,27.46,28.28,27.31,27.73,1809400,0.0,1.0,0
2011-06-28,28.11,28.25,27.67,27.79,889200,28.11,28.25,27.67,27.79,889200,0.0,1.0,0
2011-06-29,28.29,29.09,28.07,28.5,1461800,28.29,29.09,28.07,28.5,1461800,0.0,1.0,0
2011-06-30,29.13,29.33,28.4,28.5,946700,29.13,29.33,28.4,28.5,946700,0.0,1.0,0
2011-07-01,29.02,29.6,28.8,29.07,854900,29.02,29.6,28.8,29.07,854900,0.0,1.0,0
2011-07-05,29.14,29.52,28.71,29.02,996000,29.14,29.52,28.71,29.02,996000,0.0,1.0,0
2011-07-06,28.96,29.14,28.55,29.14,926900,28.96,29.14,28.55,29.14,926900,0.0,1.0,0
2011-07-07,29.73,30.0,29.01,29.14,1327900,29.73,30.0,29.01,29.14,1327900,0.0,1.0,0
2011-07-08,28.81,29.89,28.59,29.89,1240600,28.81,29.89,28.59,29.89,1240600,0.0,1.0,1
2011-07-11,28.35,28.53,28.0,28.4,975800,28.35,28.53,28.0,28.4,975800,0.0,1.0,0
2011-07-12,28.17,29.09,28.0,28.37,1045400,28.17,29.09,28.0,28.37,1045400,0.0,1.0,0
2011-07-13,28.64,29.03,27.9,28.43,1066000,28.64,29.03,27.9,28.43,1066000,0.0,1.0,0
2011-07-14,27.61,28.96,27.25,28.53,1159000,27.61,28.96,27.25,28.53,1159000,0.0,1.0,1
2011-07-15,27.58,27.83,27.4,27.79,709000,27.58,27.83,27.4,27.79,709000,0.0,1.0,0
2011-07-18,27.23,27.45,26.63,27.34,851900,27.23,27.45,26.63,27.34,851900,0.0,1.0,0
2011-07-19,27.89,28.11,27.54,27.58,1026100,27.89,28.11,27.54,27.58,1026100,0.0,1.0,0
2011-07-20,28.69,30.44,27.8,28.0,3048300,28.69,30.44,27.8,28.0,3048300,0.0,1.0,0
2011-07-21,28.7,29.16,28.1,28.91,1011500,28.7,29.16,28.1,28.91,1011500,0.0,1.0,0
2011-07-22,29.29,29.54,28.5509,28.7,583500,29.29,29.54,28.5509,28.7,583500,0.0,1.0,0
2011-07-25,28.49,29.25,28.44,29.01,673300,28.49,29.25,28.44,29.01,673300,0.0,1.0,0
2011-07-26,28.0,28.77,27.97,28.31,760600,28.0,28.77,27.97,28.31,760600,0.0,1.0,0
2011-07-27,27.64,28.5,27.51,28.5,958500,27.64,28.5,27.51,28.5,958500,0.0,1.0,1
2011-07-28,28.17,28.55,27.54,27.6,938700,28.17,28.55,27.54,27.6,938700,0.0,1.0,0
2011-07-29,28.17,28.4,27.5,27.8,948200,28.17,28.4,27.5,27.8,948200,0.0,1.0,0
2011-08-01,28.77,28.98,28.21,28.67,1164900,28.77,28.98,28.21,28.67,1164900,0.0,1.0,0
2011-08-02,27.34,29.2,27.27,28.69,1549400,27.34,29.2,27.27,28.69,1549400,0.0,1.0,1
2011-08-03,27.2,27.83,26.336,27.5,1794500,27.2,27.83,26.336,27.5,1794500,0.0,1.0,0
2011-08-04,24.75,26.89,24.67,26.51,3064500,24.75,26.89,24.67,26.51,3064500,0.0,1.0,1
2011-08-05,24.24,25.38,22.83,24.99,1964400,24.24,25.38,22.83,24.99,1964400,0.0,1.0,1
2011-08-08,23.64,24.44,23.1,23.1,2608500,23.64,24.44,23.1,23.1,2608500,0.0,1.0,0
2011-08-09,25.06,25.45,23.7,24.15,1333400,25.06,25.45,23.7,24.15,1333400,0.0,1.0,1
2011-08-10,23.82,25.44,23.63,25.44,1564200,23.82,25.44,23.63,25.44,1564200,0.0,1.0,1
2011-08-11,25.3,25.75,24.0,24.04,836500,25.3,25.75,24.0,24.04,836500,0.0,1.0,1
2011-08-12,26.31,27.14,25.36,25.6,1009100,26.31,27.14,25.36,25.6,1009100,0.0,1.0,0
2011-08-15,26.23,26.75,25.93,26.62,738600,26.23,26.75,25.93,26.62,738600,0.0,1.0,0
2011-08-16,26.1,26.54,25.83,26.13,537700,26.1,26.54,25.83,26.13,537700,0.0,1.0,0
2011-08-17,25.83,26.65,25.51,26.39,643700,25.83,26.65,25.51,26.39,643700,0.0,1.0,0
2011-08-18,24.26,25.15,23.47,25.0,1056600,24.26,25.15,23.47,25.0,1056600,0.0,1.0,0
2011-08-19,22.3,24.22,22.0,23.86,1375300,22.3,24.22,22.0,23.86,1375300,0.0,1.0,1
2011-08-22,21.95,23.8,21.68,23.11,986100,21.95,23.8,21.68,23.11,986100,0.0,1.0,1
2011-08-23,22.96,23.11,21.5,21.93,869000,22.96,23.11,21.5,21.93,869000,0.0,1.0,1
2011-08-24,23.87,23.93,22.83,23.1,684300,23.87,23.93,22.83,23.1,684300,0.0,1.0,1
2011-08-25,23.11,23.87,22.9,23.87,679800,23.11,23.87,22.9,23.87,679800,0.0,1.0,1
2011-08-26,23.73,23.95,22.07,22.71,761800,23.73,23.95,22.07,22.71,761800,0.0,1.0,1
2011-08-29,24.71,24.85,24.02,24.22,803400,24.71,24.85,24.02,24.22,803400,0.0,1.0,0
2011-08-30,24.63,24.77,24.09,24.5,366200,24.63,24.77,24.09,24.5,366200,0.0,1.0,0
2011-08-31,24.74,25.5,24.28,24.8,823800,24.74,25.5,24.28,24.8,823800,0.0,1.0,0
2011-09-01,24.0,24.87,23.835,24.66,848100,24.0,24.87,23.835,24.66,848100,0.0,1.0,0
2011-09-02,23.07,23.99,22.68,23.66,769900,23.07,23.99,22.68,23.66,769900,0.0,1.0,0
2011-09-06,22.94,23.2,22.29,22.5,809800,22.94,23.2,22.29,22.5,809800,0.0,1.0,0
2011-09-07,23.84,24.0,23.28,23.39,459200,23.84,24.0,23.28,23.39,459200,0.0,1.0,0
